Txt Path & File Name,String,Date
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\Global Crossing Level 3 Term Letter Germany Location Stamped 07.16.13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\id_15400225.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\id_15400575.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\id_15400576.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\id_15483972.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\id_15483987.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\15398622\PO_101_8900_0_US.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\Global Crossing  - MSA - FE - 29_Oct_2009.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\Global Crossing CMS Mountain View Site PO5675 FINAL Stamped Signed 10.02.13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\id_17411519.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\id_17413019.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\id_18237712.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\L3  - Affiliate Clarification signed.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17411416\PO_101_8900_0_US.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_17626781.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_17627131.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_17627132.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_17752896.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_17752911.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_22135358.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\id_22135373.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\Level 3- GlobalCrossing_CMS17623278_FE_Termination Letter_09 26 13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17623278\Level_3-_GlobalCrossing_CMS17623278_FE_Termination_Letter_09_26_13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17959120\id_17959223.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17959120\id_17960723.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17959120\id_18237700.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17959120\Level 3- GlobalCrossing Termination Letter Elk Grove Site FINAL Stamped Signed 10.02.13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\17959120\Level3 - PO8309 - elk grove.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\19166136\id_19166239.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\19166136\id_19167739.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\19166136\id_19238210.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\19166136\Level 3- GlobalCrossing_CMS19166136_Termination Letter_11 01 13.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\19166136\PO_101_8900_0_US.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\21203073\GlobalCrossing Level3 Termination Ltr CMS21203073 24 January 2014.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\21203073\id_21203276.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\21203073\id_21204758.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\21203073\id_21523918.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\21203073\PO_101_8900_0_US.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\id_34144141.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\id_34144156.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\id_34145685.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\id_34145686.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\id_34152944.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\id_34157659.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\34143550\Level3_10784_Order Form.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35305560.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35307104.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35307105.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35350112.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35350127.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35509744.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\id_35509759.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\Level3Communication_CMS35304867.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\35304867\Level3_10926_Quote.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43616464.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43616479.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43618023.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43618024.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43640675.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43640690.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43828821.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\id_43828836.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\Level3_12229_Quote.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43615871\Level3_Quote_CMS43615871.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\id_43834011.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\id_43834026.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\id_43835570.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\id_43835571.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\id_43882431.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\id_43882446.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\Level3_CMS43833418.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\43833418\Level3_Quote_CMS43615871.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45287032.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45287047.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45288591.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45288592.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45348026.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45348041.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45976669.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\id_45976684.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\Level3_12600_FE_Quote_Austin.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\45261639\Level3_Quote_CMS45261639_Austin.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\46460710\id_46462462.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\46460710\id_46462869.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\46460710\id_46462870.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48519849.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48519864.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48521408.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48521409.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48657777.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48657792.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48777452.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48777467.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48784177.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\id_48784192.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\Level3.12935.CustomerPremiseEquipment Addenda.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\48519251\Zynga Inc Culver City CA DIA SOF.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_51539517.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_51541815.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_51542742.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_51542762.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_51703732.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_51703747.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_52271793.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_52271808.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_52405362.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\id_52405377.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\Level3 Communications_10926_FE_Quote_Extensiion.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\51539312\Zynga-100M-SOF-1.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\id_55069344.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\id_55069359.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\id_55070903.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\id_55070904.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\id_55121443.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\id_55131250.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\55061840\Level3__CMS55061840_Quote.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\id_57555982.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\id_57731521.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\id_57881890.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\id_57881905.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\Level3 Communications_13767_FE_Rider_2017-12.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\Level3__CMS57554226_PO_13767_RiderForSitePrep.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\57554226\Level3__CMS57554226_PO_13767_RiderForSitePrep_EmailSupport.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58907569.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58907584.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58909128.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58909129.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58988968.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58988983.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58989168.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58989183.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58989187.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_58989202.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_59063594.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\id_59063609.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\Level3 Communications_14208_FE_Quote.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\58906965\Level3__CMS58906965_Approved_CenturyLink_OrderForm.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59212379.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59212394.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59213938.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59213939.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59230333.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59230348.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59269397.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\id_59269412.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\Level3 Communications_14239_FE_Quote.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\59211775\Level3__CMS59211775_Approved_CenturyLink_OrderForm.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\6551230\id_6551795.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\6551230\id_6551810.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\6551230\id_6553120.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\6551230\id_6553121.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\NA\6551230\L3  - Affiliate Clarification signed.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\Nondisclosure-Confidentiality Agreement\7534195\0002E0BC.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\Nondisclosure-Confidentiality Agreement\7534195\id_33875109.txt,No Match,No
LEVEL 3 COMMUNICATIONS LLC\Nondisclosure-Confidentiality Agreement\7534195\id_7534292.txt,No Match,No
LEVEL Studios\Nondisclosure-Confidentiality Agreement\7534480\0002E0BD.txt,No Match,No
LEVEL Studios\Nondisclosure-Confidentiality Agreement\7534480\id_33779743.txt,No Match,No
LEVEL Studios\Nondisclosure-Confidentiality Agreement\7534480\id_7534577.txt,No Match,No
LEVEL UP MEDIA CO LTD\NA\38839128\id_38839736.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LEVEL UP MEDIA CO LTD\NA\38839128\id_38901962.txt,No Match,No
LEVEL UP MEDIA CO LTD\NA\38839128\id_38901977.txt,No Match,No
LEVEL UP MEDIA CO LTD\NA\38839128\LEVEL_UP_MEDIA_CO_SOW_CMS38839128.txt,No Match,No
LEVEL UP SHOWCASE INC\NA\59115666\id_60601090.txt,No Match,No
LEVEL UP SHOWCASE INC\NA\59115666\id_60601105.txt,No Match,No
LEVEL UP SHOWCASE INC\NA\59115666\Level Up 2018 Sponsorship Package.txt,No Match,No
LEVEL UP SHOWCASE INC\NA\59115666\LEVEL UP SHOWCASE INC._14382_SponsorshipAgreement.txt,No Match,No
LEWIS\Nondisclosure-Confidentiality Agreement\2875931\0023E6CC.txt,No Match,No
LEXISNEXIS RISK SOLUTIONS LS INC\Supporting Document\6184472\id_6184569.txt,No Match,No
LEXISNEXIS RISK SOLUTIONS LS INC\Supporting Document\6184472\id_6185015.txt,No Match,No
LEXISNEXIS RISK SOLUTIONS LS INC\Supporting Document\6184472\id_6342912.txt,No Match,No
LEXISNEXIS RISK SOLUTIONS LS INC\Supporting Document\6184472\LexisNexis_5862_Agreements_19 DEC 2012.txt,No Match,No
LG ELECTRONICS INC\Nondisclosure-Confidentiality Agreement\2877153\0023E6D0.txt,No Match,No
LG ELECTRONICS MOBILECOMM USA INC+AT_T Mobility LLC\Nondisclosure-Confidentiality Agreement\2877479\0023E6D1.txt,No Match,No
LGS Global Limited\Nondisclosure-Confidentiality Agreement\2877805\0023E6D2.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\id_18782367.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\id_18782382.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\id_18782386.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\id_18782401.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\LGAA.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\LibertyGroup_8752_FE_SOW.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\LibertyGroup_FE_MSA_2013-10.txt,Either party may terminate this Agreement ( including the such breach Statement of wi,Yes
LIBERTY GROUP LLC\NA\17748224\Vita biz purpose.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\Vita relationship part 1.txt,No Match,No
LIBERTY GROUP LLC\NA\17748224\W9 form - Liberty Group Signed 09-16-2011.txt,No Match,No
LIBERTY GROUP LLC\NA\38563631\id_38564239.txt,Either party may terminate this Agreement ( including the such breach Statement of wi,Yes
LIBERTY GROUP LLC\NA\38563631\id_38582772.txt,No Match,No
LIBERTY GROUP LLC\NA\38563631\id_38582787.txt,No Match,No
LIBERTY GROUP LLC\NA\38563631\id_39205147.txt,No Match,No
LIBERTY GROUP LLC\NA\38563631\id_39205162.txt,No Match,No
LIBERTY GROUP LLC\NA\38563631\LibertyGroup_11433_FE_SOW.txt,No Match,No
LIBERTY GROUP LLC\NA\38563631\LibertyGroup_Vita.SOW.CMS38563631.txt,No Match,No
LIBERTY GROUP LLC\NA\56725537\id_58321892.txt,No Match,No
LIBERTY GROUP LLC\NA\56725537\id_58321907.txt,No Match,No
LIBERTY GROUP LLC\NA\56725537\LibertyGroup_14089_FE_SOW.txt,No Match,No
LIBERTY GROUP LLC\Nondisclosure-Confidentiality Agreement\18491609\id_18494010.txt,No Match,No
LIBERTY GROUP LLC\Nondisclosure-Confidentiality Agreement\18491609\id_18495562.txt,No Match,No
LIBERTY GROUP LLC\Nondisclosure-Confidentiality Agreement\18491609\id_18495563.txt,No Match,No
LIBERTY GROUP LLC\Nondisclosure-Confidentiality Agreement\18491609\id_18512836.txt,No Match,No
LIBERTY GROUP LLC\Nondisclosure-Confidentiality Agreement\18491609\id_18512851.txt,No Match,No
LIBERTY GROUP LLC\Nondisclosure-Confidentiality Agreement\18491609\Liberty Group LLC - NDA.txt,No Match,No
LIBERTY _ CHURCH\NA\4916981\id_4917569.txt,Either party may terminate this Agreement ( including the such Statement of Work ) if,Yes
LIBERTY _ CHURCH\NA\4916981\L C - inv_Zynga012_8.txt,No Match,No
LIBERTY _ CHURCH\NA\4916981\Liberty and Church ATF APPROVALS.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53803962.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53805592.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53805593.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53867872.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53867887.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53867891.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_53867906.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_54008696.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\id_54008711.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\Libring Technologies Inc - Edge Online Agreement - Zynga Solitaire 2017-... 002.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\53803358\LIBRING.TECHNOLOGIES_13649_FE_Agreement.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\54274051\id_54274623.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\54274051\id_55191965.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\54274051\id_55191980.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\54274051\Libring Technologies Inc - Edge Online Agreement 2017-06-15 Zynga.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\54274051\LIBRING.TECHNOLOGIES_13761_FE_Agreement.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\65798119\id_65810291.txt,No Match,No
LIBRING TECHNOLOGIES INC\NA\65798119\LIBRING-TECHNOLOGIES-INC-100933.txt,No Match,No
LICK PR LTD\Nondisclosure-Confidentiality Agreement\33086689\id_33087075.txt,No Match,No
LICK PR LTD\Nondisclosure-Confidentiality Agreement\33086689\id_33088824.txt,No Match,No
LICK PR LTD\Nondisclosure-Confidentiality Agreement\33086689\id_33088825.txt,No Match,No
LICK PR LTD\Nondisclosure-Confidentiality Agreement\33086689\id_33109492.txt,No Match,No
LICK PR LTD\Nondisclosure-Confidentiality Agreement\33086689\id_33109507.txt,No Match,No
LICK PR LTD\Nondisclosure-Confidentiality Agreement\33086689\ZyngaLickPR_NDA_March_2015.txt,No Match,No
LIFE TIME FITNESS\NA\12537141\id_12537244.txt,No Match,No
LIFE TIME FITNESS\NA\12537141\id_12538744.txt,No Match,No
LIFE TIME FITNESS\NA\12537141\id_13148761.txt,No Match,No
LIFE TIME FITNESS\NA\12537141\Life Time Fitness_Zynga Termination Letter 2013-06-14.txt,No Match,No
LIFE TIME FITNESS\NA\12537141\LTF CORPORATE INVOICING CANCELLATION POLICY Updated April 30th 2012.txt,No Match,No
LIFE TIME FITNESS\NA\8979007\id_8979572.txt,No Match,No
LIFE TIME FITNESS\NA\8979007\id_8980897.txt,No Match,No
LIFE TIME FITNESS\NA\8979007\id_8980898.txt,No Match,No
LIFE TIME FITNESS\NA\8979007\id_9280939.txt,No Match,No
LIFE TIME FITNESS\NA\8979007\id_9280950.txt,No Match,No
LIFE TIME FITNESS\NA\8979007\LifeTimeFitness_8115_Agreement.txt,No Match,No
LIFE TIME FITNESS\Service Agreement\14903218\LifeTimeFitness_8115_Agreement.txt,No Match,No
LIFERAY INC\License - Software\7538383\0002E0F0.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\Master Services Agreement\7539304\0002E0EE.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LIFERAY INC\NA\24184813\id_24202079.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\NA\24184813\id_31713570.txt,No Match,No
LIFERAY INC\NA\24184813\id_31713585.txt,No Match,No
LIFERAY INC\NA\24184813\Liferay._9584_FE_OF.txt,No Match,No
LIFERAY INC\NA\24184813\Zynga Renewal Quote 2012 Price Book 30 Discount.txt,No Match,No
LIFERAY INC\NA\32546011\0002E0EE_Liferay_MSA.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LIFERAY INC\NA\32546011\2015.Renewal.Zynga Inc.-Zynga-Intranet-quote-1.txt,No Match,No
LIFERAY INC\NA\32546011\id_32546570.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\Nondisclosure-Confidentiality Agreement\7538734\0002E0E9.txt,No Match,No
LIFERAY INC\Nondisclosure-Confidentiality Agreement\7538734\id_33779745.txt,No Match,No
LIFERAY INC\Nondisclosure-Confidentiality Agreement\7538734\id_7538831.txt,No Match,No
LIFERAY INC\Order Forms\9412373\id_9412916.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\Order Forms\9412373\Liferay_8158_PO_1.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\Order Forms\9412373\LIferay_FE_MSA_28 JUNE 2012.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LIFERAY INC\Order Forms\9412373\Zynga-EE-2.1 renewal 2p 4np 2 backup_V3.txt,No Match,No
LIFERAY INC\Order Forms\9418283\id_9418380.txt,No Match,No
LIFERAY INC\Order Forms\9418283\id_9647190.txt,No Match,No
LIFERAY INC\Order Forms\9418283\Liferay_8158_PO_2.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\Order Forms\9418283\LIferay_FE_MSA_28 JUNE 2012.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
LIFERAY INC\Order Forms\9418283\Liferay_FE_SSA_31 MAY 2012.txt,"Either party may terminate an Order Form , this Agreement , and any other Order Form ",Yes
LIFERAY INC\Order Forms\9418283\Zynga-EE-1.2 Additional 2 np servers_V1 1.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\13306687\LIferay_7988_SOW.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\7539019\0002E0EB.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\8305190\id_8715832.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\8305190\id_8715843.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\8305190\LIferay_7988_SOW.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\8305190\SOW-ZYNGA-LIFERAY-Workflow-01 31 13 Procurement Approved 2013-02-19.txt,No Match,No
LIFERAY INC\Statement of Work-Work Order\8305190\SOW-ZYNGA-LIFERAY-Workflow-01.31.13.txt,No Match,No
LIFTOFF MOBILE INC\NA\34970152\id_34970538.txt,No Match,No
LIFTOFF MOBILE INC\NA\34970152\id_34972287.txt,No Match,No
LIFTOFF MOBILE INC\NA\34970152\id_34972288.txt,No Match,No
LIFTOFF MOBILE INC\NA\34970152\id_34988077.txt,No Match,No
LIFTOFF MOBILE INC\NA\34970152\id_34988092.txt,No Match,No
LIFTOFF MOBILE INC\NA\34970152\Liftoff Mobile Inc -NDA- 2015-05-07.txt,No Match,No
